DeviceRowID,Value,Usage,Date
125,6000,0,2019-12-09 04:10:02
125,6000,0,2019-12-09 04:15:04
125,6000,0,2019-12-09 04:20:00
125,6000,0,2019-12-09 04:25:01
125,6000,0,2019-12-09 04:30:04
125,6000,0,2019-12-09 04:35:04
125,6000,0,2019-12-09 04:40:01
125,6000,0,2019-12-09 04:45:01
125,6000,0,2019-12-09 04:50:01
125,6000,0,2019-12-09 04:55:05
125,6000,0,2019-12-09 05:00:02
125,6000,0,2019-12-09 05:05:02
125,6000,0,2019-12-09 05:10:00
125,6000,0,2019-12-09 05:15:05
125,6000,0,2019-12-09 05:20:02
125,6000,0,2019-12-09 05:25:00
125,6000,0,2019-12-09 05:30:04
125,6000,0,2019-12-09 05:35:00
125,6000,0,2019-12-09 05:40:05
125,6000,0,2019-12-09 05:45:01
125,6000,0,2019-12-09 05:50:01
125,6000,0,2019-12-09 05:55:04
125,6000,0,2019-12-09 06:00:03
125,6000,0,2019-12-09 06:05:02
125,6000,0,2019-12-09 06:10:05
125,6000,0,2019-12-09 06:15:01
125,7000,0,2019-12-09 06:20:02
125,7000,0,2019-12-09 06:25:02
125,7000,0,2019-12-09 06:30:02
125,6000,0,2019-12-09 06:35:07
125,6000,0,2019-12-09 06:40:05
125,6000,0,2019-12-09 06:45:03
125,6000,0,2019-12-09 06:50:04
125,6000,0,2019-12-09 06:55:04
125,6000,0,2019-12-09 07:00:00
125,6000,0,2019-12-09 07:05:02
125,6000,0,2019-12-09 07:10:03
125,5000,0,2019-12-09 07:15:07
125,5000,0,2019-12-09 07:20:01
125,5000,0,2019-12-09 07:25:01
125,5000,0,2019-12-09 07:30:05
125,5000,0,2019-12-09 07:35:05
125,5000,0,2019-12-09 07:40:01
125,5000,0,2019-12-09 07:45:03
125,5000,0,2019-12-09 07:50:00
125,6000,0,2019-12-09 07:55:03
125,6000,0,2019-12-09 08:00:01
125,2000,0,2019-12-09 08:05:03
125,2000,0,2019-12-09 08:10:05
125,1000,0,2019-12-09 08:15:00
125,1000,0,2019-12-09 08:20:03
125,1000,0,2019-12-09 08:25:02
125,1000,0,2019-12-09 08:30:05
125,1000,0,2019-12-09 08:35:04
125,1000,0,2019-12-09 08:40:04
125,1000,0,2019-12-09 08:45:01
125,1000,0,2019-12-09 08:50:00
125,1000,0,2019-12-09 08:55:03
125,1000,0,2019-12-09 09:00:05
125,1000,0,2019-12-09 09:05:03
125,1000,0,2019-12-09 09:10:01
125,1000,0,2019-12-09 09:15:05
125,2000,0,2019-12-09 09:20:05
125,1000,0,2019-12-09 09:25:04
125,1000,0,2019-12-09 09:30:01
125,1000,0,2019-12-09 09:35:03
