DeviceRowID,Value,Usage,Date
127,30328977,18400,2022-08-09 22:35:00
127,30328977,18500,2022-08-09 22:40:00
127,30328977,18100,2022-08-09 22:45:00
127,30328977,18500,2022-08-09 22:50:00
127,30328977,18700,2022-08-09 22:55:00
127,30328977,18600,2022-08-09 23:00:00
127,30328977,18600,2022-08-09 23:05:00
127,30328977,19000,2022-08-09 23:10:00
127,30328977,20400,2022-08-09 23:15:00
127,30328977,18400,2022-08-09 23:20:00
127,30328977,3500,2022-08-09 23:25:00
127,30328977,3700,2022-08-09 23:30:00
127,30328977,3700,2022-08-09 23:35:00
127,30328977,3700,2022-08-09 23:40:00
127,30328977,3900,2022-08-09 23:45:00
127,30328977,4200,2022-08-09 23:50:00
127,30328977,4000,2022-08-09 23:55:00
127,30328977,4200,2022-08-10 00:00:00
127,30328977,4200,2022-08-10 00:05:00
127,30328977,4200,2022-08-10 00:10:00
127,30328977,4500,2022-08-10 00:15:00
127,30328977,4000,2022-08-10 00:20:00
127,30328977,4000,2022-08-10 00:25:00
127,30328977,3800,2022-08-10 00:30:00
127,30328977,3800,2022-08-10 00:35:00
127,30328977,3800,2022-08-10 00:40:00
127,30328977,3700,2022-08-10 00:45:00
127,30328977,4000,2022-08-10 00:50:01
127,30328977,4400,2022-08-10 00:55:00
127,30328977,4100,2022-08-10 01:00:00
127,30328977,4000,2022-08-10 01:05:00
127,30328977,4300,2022-08-10 01:10:00
127,30328977,4200,2022-08-10 01:15:00
127,30328977,4200,2022-08-10 01:20:00
127,30328977,4000,2022-08-10 01:25:00
127,30328977,3700,2022-08-10 01:30:00
127,30328977,3300,2022-08-10 01:35:00
127,30328977,3400,2022-08-10 01:40:00
127,30328977,4100,2022-08-10 01:45:00
127,30328977,3700,2022-08-10 01:50:00
127,30328977,4000,2022-08-10 01:55:00
127,30328977,4400,2022-08-10 02:00:00
127,30328977,4100,2022-08-10 02:05:00
127,30328977,4000,2022-08-10 02:10:00
127,30328977,4100,2022-08-10 02:15:00
127,30328977,3800,2022-08-10 02:20:00
127,30328977,3700,2022-08-10 02:25:00
127,30328977,3800,2022-08-10 02:30:00
127,30328977,3800,2022-08-10 02:35:00
127,30328977,3600,2022-08-10 02:40:00
127,30328977,3400,2022-08-10 02:45:00
127,30328977,3300,2022-08-10 02:50:00
127,30328977,3300,2022-08-10 02:55:00
127,30328977,3600,2022-08-10 03:00:00
127,30328977,3700,2022-08-10 03:05:00
127,30328977,3500,2022-08-10 03:10:00
127,30328977,3600,2022-08-10 03:15:00
127,30328977,3500,2022-08-10 03:20:01
127,30328977,3600,2022-08-10 03:25:00
127,30328977,3300,2022-08-10 03:30:00
127,30328977,3500,2022-08-10 03:35:00
127,30328977,3500,2022-08-10 03:40:00
127,30328977,3300,2022-08-10 03:45:00
127,30328977,3600,2022-08-10 03:50:00
127,30328977,3600,2022-08-10 03:55:00
127,30328977,3900,2022-08-10 04:00:00
127,30328977,3800,2022-08-10 04:05:00
127,30328977,4100,2022-08-10 04:10:00
127,30328977,4100,2022-08-10 04:15:00
127,30328977,3800,2022-08-10 04:20:00
127,30328977,3700,2022-08-10 04:25:00
127,30328977,3500,2022-08-10 04:30:00
127,30328977,3500,2022-08-10 04:35:00
127,30328977,3100,2022-08-10 04:40:01
127,30328977,3500,2022-08-10 04:45:00
127,30328977,3100,2022-08-10 04:50:00
127,30328977,3100,2022-08-10 04:55:00
127,30328977,3100,2022-08-10 05:00:00
127,30328977,3400,2022-08-10 05:05:00
127,30328977,3400,2022-08-10 05:10:00
127,30328977,3600,2022-08-10 05:15:00
127,30328977,3600,2022-08-10 05:20:00
127,30328977,3400,2022-08-10 05:25:00
127,30328977,3100,2022-08-10 05:30:00
127,30328977,3100,2022-08-10 05:35:00
127,30328977,3100,2022-08-10 05:40:00
127,30328977,3100,2022-08-10 05:45:00
127,30328977,3300,2022-08-10 05:50:00
127,30328977,3300,2022-08-10 05:55:00
127,30328977,3100,2022-08-10 06:00:00
127,30328977,3400,2022-08-10 06:05:00
127,30328977,3400,2022-08-10 06:10:00
127,30328977,3400,2022-08-10 06:15:00
127,30328977,3400,2022-08-10 06:20:00
127,30328977,3500,2022-08-10 06:25:00
127,30328977,3100,2022-08-10 06:30:00
127,30328992,3200,2022-08-10 06:35:00
127,30329008,3200,2022-08-10 06:40:00
127,30329023,3200,2022-08-10 06:45:00
127,30329037,3100,2022-08-10 06:50:00
127,30329052,3100,2022-08-10 06:55:00
127,30329069,3200,2022-08-10 07:00:00
127,30329090,3200,2022-08-10 07:05:00
127,30329108,3200,2022-08-10 07:10:00
127,30329127,3200,2022-08-10 07:15:00
127,30329146,3200,2022-08-10 07:20:00
127,30329164,3200,2022-08-10 07:25:00
127,30329182,3300,2022-08-10 07:30:00
127,30329200,3200,2022-08-10 07:35:00
127,30329215,3000,2022-08-10 07:40:00
127,30329230,3100,2022-08-10 07:45:00
127,30329244,3000,2022-08-10 07:50:00
127,30329258,3000,2022-08-10 07:55:00
127,30329276,3200,2022-08-10 08:00:00
127,30329296,3800,2022-08-10 08:05:00
127,30329323,3700,2022-08-10 08:10:00
127,30329350,3700,2022-08-10 08:15:00
127,30329375,3400,2022-08-10 08:20:00
127,30329398,3400,2022-08-10 08:25:00
127,30329421,3400,2022-08-10 08:30:00
127,30329445,3100,2022-08-10 08:35:00
127,30329464,3100,2022-08-10 08:40:00
127,30329485,3300,2022-08-10 08:45:00
127,30329506,3300,2022-08-10 08:50:00
127,30329525,3100,2022-08-10 08:55:00
127,30329544,3100,2022-08-10 09:00:00
127,30329562,3100,2022-08-10 09:05:00
127,30329581,3400,2022-08-10 09:10:00
127,30329605,3400,2022-08-10 09:15:00
127,30329630,3600,2022-08-10 09:20:00
127,30329655,3400,2022-08-10 09:25:00
127,30329678,3300,2022-08-10 09:30:00
127,30329700,3400,2022-08-10 09:35:00
127,30329721,3100,2022-08-10 09:40:00
127,30329740,3100,2022-08-10 09:45:00
127,30329758,3100,2022-08-10 09:50:00
127,30329779,3300,2022-08-10 09:55:00
127,30329800,3100,2022-08-10 10:00:00
127,30329818,3000,2022-08-10 10:05:00
127,30329836,3100,2022-08-10 10:10:00
127,30329856,3400,2022-08-10 10:15:01
127,30329879,3400,2022-08-10 10:20:00
127,30329903,3600,2022-08-10 10:25:00
127,30329929,3600,2022-08-10 10:30:00
127,30329954,3600,2022-08-10 10:35:00
127,30329977,3300,2022-08-10 10:40:00
127,30329997,3100,2022-08-10 10:45:00
127,30330016,3100,2022-08-10 10:50:00
127,30330033,3000,2022-08-10 10:55:00
127,30330049,3200,2022-08-10 11:00:00
127,30330066,3200,2022-08-10 11:05:00
127,30330081,3000,2022-08-10 11:10:00
127,30330096,3000,2022-08-10 11:15:00
127,30330111,3200,2022-08-10 11:20:00
127,30330129,3200,2022-08-10 11:25:00
127,30330148,3200,2022-08-10 11:30:00
127,30330169,3400,2022-08-10 11:35:00
127,30330191,3400,2022-08-10 11:40:00
127,30330209,3200,2022-08-10 11:45:00
127,30330225,3000,2022-08-10 11:50:00
127,30330239,3000,2022-08-10 11:55:00
127,30330254,3000,2022-08-10 12:00:00
127,30330268,3300,2022-08-10 12:05:00
127,30330286,3200,2022-08-10 12:10:00
127,30330302,3000,2022-08-10 12:15:00
127,30330316,3000,2022-08-10 12:20:00
127,30330333,3200,2022-08-10 12:25:00
127,30330356,3500,2022-08-10 12:30:00
127,30330383,3900,2022-08-10 12:35:00
127,30330412,4100,2022-08-10 12:40:00
127,30330442,4100,2022-08-10 12:45:00
127,30330471,3700,2022-08-10 12:50:00
127,30330493,3500,2022-08-10 12:55:00
127,30330515,3400,2022-08-10 13:00:00
127,30330537,3400,2022-08-10 13:05:00
127,30330559,3500,2022-08-10 13:10:00
127,30330582,3700,2022-08-10 13:15:00
127,30330607,3700,2022-08-10 13:20:00
127,30330632,3800,2022-08-10 13:25:00
127,30330658,3700,2022-08-10 13:30:00
127,30330684,3800,2022-08-10 13:35:00
127,30330711,3700,2022-08-10 13:40:00
127,30330737,3700,2022-08-10 13:45:00
127,30330765,4000,2022-08-10 13:50:00
127,30330790,3600,2022-08-10 13:55:00
127,30330813,3400,2022-08-10 14:00:00
127,30330835,3400,2022-08-10 14:05:00
127,30330857,3400,2022-08-10 14:10:00
127,30330879,3400,2022-08-10 14:15:00
127,30330900,3400,2022-08-10 14:20:00
127,30330926,3700,2022-08-10 14:25:00
127,30330955,4000,2022-08-10 14:30:00
127,30330982,3300,2022-08-10 14:35:00
127,30331005,3300,2022-08-10 14:40:00
127,30331028,3300,2022-08-10 14:45:00
127,30331051,3300,2022-08-10 14:50:00
127,30331072,3100,2022-08-10 14:55:00
127,30331092,3300,2022-08-10 15:00:00
127,30331114,3300,2022-08-10 15:05:00
127,30331133,3100,2022-08-10 15:10:00
127,30331152,3100,2022-08-10 15:15:00
127,30331170,3100,2022-08-10 15:20:00
127,30331189,3100,2022-08-10 15:25:00
127,30331209,3400,2022-08-10 15:30:00
127,30331236,3600,2022-08-10 15:35:00
127,30331261,3400,2022-08-10 15:40:00
127,30331284,3400,2022-08-10 15:45:00
127,30331307,3300,2022-08-10 15:50:00
127,30331329,3100,2022-08-10 15:55:00
127,30331347,3100,2022-08-10 16:00:00
127,30331367,3300,2022-08-10 16:05:00
127,30331389,3300,2022-08-10 16:10:00
127,30331409,3100,2022-08-10 16:15:00
127,30331428,3100,2022-08-10 16:20:00
127,30331446,3100,2022-08-10 16:25:00
127,30331466,3400,2022-08-10 16:30:00
127,30331490,3700,2022-08-10 16:35:00
127,30331516,3600,2022-08-10 16:40:00
127,30331540,3300,2022-08-10 16:45:00
127,30331563,3300,2022-08-10 16:50:00
127,30331586,3300,2022-08-10 16:55:00
127,30331605,3100,2022-08-10 17:00:00
127,30331623,3100,2022-08-10 17:05:00
127,30331644,3300,2022-08-10 17:10:00
127,30331666,3300,2022-08-10 17:15:00
127,30331687,3300,2022-08-10 17:20:00
127,30331706,3100,2022-08-10 17:25:00
127,30331725,3400,2022-08-10 17:30:00
127,30331748,3400,2022-08-10 17:35:00
127,30331771,3300,2022-08-10 17:40:00
127,30331796,3600,2022-08-10 17:45:00
127,30331821,3600,2022-08-10 17:50:00
127,30331845,3300,2022-08-10 17:55:00
127,30331864,3100,2022-08-10 18:00:00
127,30331882,3100,2022-08-10 18:05:00
127,30331901,3100,2022-08-10 18:10:00
127,30331919,3100,2022-08-10 18:15:00
127,30331941,3300,2022-08-10 18:20:00
127,30331961,3100,2022-08-10 18:25:00
127,30331980,3400,2022-08-10 18:30:00
127,30332003,3300,2022-08-10 18:35:00
127,30332026,3400,2022-08-10 18:40:00
127,30332049,3300,2022-08-10 18:45:00
127,30332074,3600,2022-08-10 18:50:00
127,30332100,3600,2022-08-10 18:55:00
127,30332122,3200,2022-08-10 19:00:00
127,30332140,3100,2022-08-10 19:05:00
127,30332158,3000,2022-08-10 19:10:00
127,30332177,3100,2022-08-10 19:15:00
127,30332195,3100,2022-08-10 19:20:00
127,30332216,3300,2022-08-10 19:25:00
127,30332238,3600,2022-08-10 19:30:00
127,30332261,3400,2022-08-10 19:35:00
127,30332284,3300,2022-08-10 19:40:00
127,30332307,3300,2022-08-10 19:45:00
127,30332330,3300,2022-08-10 19:50:00
127,30332353,3600,2022-08-10 19:55:00
127,30332375,3300,2022-08-10 20:00:00
127,30332395,3100,2022-08-10 20:05:00
127,30332415,3400,2022-08-10 20:10:00
127,30332436,3200,2022-08-10 20:15:00
127,30332458,3700,2022-08-10 20:20:00
127,30332482,3700,2022-08-10 20:25:00
127,30332512,4600,2022-08-10 20:30:00
127,30332544,4400,2022-08-10 20:35:00
127,30332576,4100,2022-08-10 20:40:00
127,30332605,4100,2022-08-10 20:45:00
127,30332633,4100,2022-08-10 20:50:00
127,30332662,3800,2022-08-10 20:55:00
127,30332686,3800,2022-08-10 21:00:00
127,30332714,4000,2022-08-10 21:05:00
127,30332737,3100,2022-08-10 21:10:00
127,30332757,3100,2022-08-10 21:15:00
127,30332776,3200,2022-08-10 21:20:00
127,30332794,3200,2022-08-10 21:25:00
127,30332816,3500,2022-08-10 21:30:00
127,30332842,3700,2022-08-10 21:35:00
127,30332869,3700,2022-08-10 21:40:00
127,30332893,3400,2022-08-10 21:45:00
127,30332916,3400,2022-08-10 21:50:00
127,30332938,3200,2022-08-10 21:55:00
127,30332957,3200,2022-08-10 22:00:00
127,30332977,3400,2022-08-10 22:05:00
127,30333000,3400,2022-08-10 22:10:00
127,30333022,3400,2022-08-10 22:15:00
127,30333042,3200,2022-08-10 22:20:00
127,30333061,3200,2022-08-10 22:25:00
127,30333084,20300,2022-08-10 22:30:00
127,30333084,18100,2022-08-10 22:35:00
127,30333084,18100,2022-08-10 22:40:00
127,30333084,18100,2022-08-10 22:45:00
127,30333084,17800,2022-08-10 22:50:00
127,30333084,17400,2022-08-10 22:55:00
127,30333084,17300,2022-08-10 23:00:00
127,30333084,17800,2022-08-10 23:05:00
127,30333084,17900,2022-08-10 23:10:00
127,30333084,18300,2022-08-10 23:15:00
127,30333084,18700,2022-08-10 23:20:00
127,30333084,18600,2022-08-10 23:25:00
127,30333084,18800,2022-08-10 23:30:00
127,30333084,18400,2022-08-10 23:35:00
127,30333084,18500,2022-08-10 23:40:00
127,30333084,3600,2022-08-10 23:45:00
127,30333084,3300,2022-08-10 23:50:00
127,30333084,3100,2022-08-10 23:55:00
127,30333084,3100,2022-08-11 00:00:00
127,30333084,3100,2022-08-11 00:05:00
127,30333084,3100,2022-08-11 00:10:00
127,30333084,3400,2022-08-11 00:15:00
127,30333084,3400,2022-08-11 00:20:00
127,30333084,3500,2022-08-11 00:25:00
127,30333084,3400,2022-08-11 00:30:00
127,30333084,3700,2022-08-11 00:35:00
127,30333084,5100,2022-08-11 00:40:00
127,30333084,5000,2022-08-11 00:45:00
127,30333084,4900,2022-08-11 00:50:00
127,30333084,4900,2022-08-11 00:55:00
127,30333084,4600,2022-08-11 01:00:00
127,30333084,4600,2022-08-11 01:05:00
127,30333084,4400,2022-08-11 01:10:00
127,30333084,4500,2022-08-11 01:15:00
127,30333084,4800,2022-08-11 01:20:00
127,30333084,5000,2022-08-11 01:25:00
127,30333084,4700,2022-08-11 01:30:00
127,30333084,4700,2022-08-11 01:35:00
127,30333084,4700,2022-08-11 01:40:00
127,30333084,4700,2022-08-11 01:45:00
127,30333084,4400,2022-08-11 01:50:00
127,30333084,4700,2022-08-11 01:55:00
127,30333084,4600,2022-08-11 02:00:00
127,30333084,4400,2022-08-11 02:05:00
127,30333084,4400,2022-08-11 02:10:00
127,30333084,5100,2022-08-11 02:15:00
127,30333084,5400,2022-08-11 02:20:00
127,30333084,5700,2022-08-11 02:25:00
127,30333084,5600,2022-08-11 02:30:00
127,30333084,5700,2022-08-11 02:35:00
127,30333084,5800,2022-08-11 02:40:00
127,30333084,5700,2022-08-11 02:45:00
127,30333084,5400,2022-08-11 02:50:00
127,30333084,5300,2022-08-11 02:55:00
127,30333084,5600,2022-08-11 03:00:00
127,30333084,5600,2022-08-11 03:05:00
127,30333084,4400,2022-08-11 03:10:00
127,30333084,3900,2022-08-11 03:15:00
127,30333084,4700,2022-08-11 03:20:00
127,30333084,3800,2022-08-11 03:25:00
127,30333084,4100,2022-08-11 03:30:00
127,30333084,3700,2022-08-11 03:35:00
127,30333084,5400,2022-08-11 03:40:00
127,30333084,17700,2022-08-11 03:45:00
127,30333084,4700,2022-08-11 03:50:00
127,30333084,4700,2022-08-11 03:55:00
127,30333084,4700,2022-08-11 04:00:00
127,30333084,5000,2022-08-11 04:05:00
127,30333084,4500,2022-08-11 04:10:00
127,30333084,4000,2022-08-11 04:15:00
127,30333084,4300,2022-08-11 04:20:00
127,30333084,4600,2022-08-11 04:25:00
127,30333084,4500,2022-08-11 04:30:00
127,30333084,4900,2022-08-11 04:35:00
127,30333084,4700,2022-08-11 04:40:00
127,30333084,4400,2022-08-11 04:45:00
127,30333084,4000,2022-08-11 04:50:00
127,30333084,4300,2022-08-11 04:55:00
127,30333084,4100,2022-08-11 05:00:00
127,30333084,4800,2022-08-11 05:05:00
127,30333084,4200,2022-08-11 05:10:00
127,30333084,5400,2022-08-11 05:15:00
127,30333084,4800,2022-08-11 05:20:00
127,30333084,4500,2022-08-11 05:25:00
127,30333084,3600,2022-08-11 05:30:00
127,30333084,3200,2022-08-11 05:35:00
127,30333084,3300,2022-08-11 05:40:00
127,30333084,3400,2022-08-11 05:45:00
127,30333084,3300,2022-08-11 05:50:00
127,30333084,2700,2022-08-11 05:55:00
127,30333084,5400,2022-08-11 06:00:00
127,30333084,3900,2022-08-11 06:05:00
127,30333084,4500,2022-08-11 06:10:00
127,30333084,3500,2022-08-11 06:15:00
127,30333084,3400,2022-08-11 06:20:00
127,30333084,3200,2022-08-11 06:25:00
127,30333084,3200,2022-08-11 06:30:00
127,30333102,3100,2022-08-11 06:35:00
127,30333118,3000,2022-08-11 06:40:00
127,30333132,3000,2022-08-11 06:45:00
127,30333148,3100,2022-08-11 06:50:00
127,30333163,3200,2022-08-11 06:55:00
127,30333180,3200,2022-08-11 07:00:00
127,30333198,3200,2022-08-11 07:05:00
127,30333217,3100,2022-08-11 07:10:00
127,30333241,3400,2022-08-11 07:15:00
127,30333264,3400,2022-08-11 07:20:00
127,30333287,3300,2022-08-11 07:25:00
127,30333312,3600,2022-08-11 07:30:00
127,30333338,3300,2022-08-11 07:35:00
127,30333358,3000,2022-08-11 07:40:00
127,30333376,3200,2022-08-11 07:45:00
127,30333396,3100,2022-08-11 07:50:00
127,30333416,3400,2022-08-11 07:55:00
127,30333438,3600,2022-08-11 08:00:00
127,30333461,3600,2022-08-11 08:05:00
127,30333484,3600,2022-08-11 08:10:00
127,30333509,3700,2022-08-11 08:15:00
127,30333534,3600,2022-08-11 08:20:00
127,30333558,3600,2022-08-11 08:25:00
127,30333583,3600,2022-08-11 08:30:00
127,30333612,3900,2022-08-11 08:35:00
127,30333636,3600,2022-08-11 08:40:00
127,30333659,3500,2022-08-11 08:45:00
127,30333680,3400,2022-08-11 08:50:00
127,30333701,3300,2022-08-11 08:55:00
127,30333721,3400,2022-08-11 09:00:00
127,30333741,3400,2022-08-11 09:05:00
127,30333763,4000,2022-08-11 09:10:00
127,30333792,3900,2022-08-11 09:15:00
127,30333818,3600,2022-08-11 09:20:00
127,30333843,3700,2022-08-11 09:25:00
127,30333870,4000,2022-08-11 09:30:00
127,30333897,4000,2022-08-11 09:35:00
127,30333920,3800,2022-08-11 09:40:00
127,30333945,3800,2022-08-11 09:45:00
127,30333972,4300,2022-08-11 09:50:00
127,30333999,4000,2022-08-11 09:55:00
127,30334026,4000,2022-08-11 10:00:00
127,30334051,3600,2022-08-11 10:05:00
127,30334076,3800,2022-08-11 10:10:00
127,30334103,3800,2022-08-11 10:15:00
127,30334135,4500,2022-08-11 10:20:00
127,30334167,4300,2022-08-11 10:25:00
127,30334198,4400,2022-08-11 10:30:00
127,30334228,4200,2022-08-11 10:35:00
127,30334255,3900,2022-08-11 10:40:00
127,30334280,3900,2022-08-11 10:45:00
127,30334307,4200,2022-08-11 10:50:00
127,30334336,4200,2022-08-11 10:55:00
127,30334363,4100,2022-08-11 11:00:00
127,30334390,4100,2022-08-11 11:05:00
127,30334419,4500,2022-08-11 11:10:00
127,30334450,4400,2022-08-11 11:15:00
127,30334482,4400,2022-08-11 11:20:00
127,30334518,4800,2022-08-11 11:25:00
127,30334553,4700,2022-08-11 11:30:00
127,30334586,4300,2022-08-11 11:35:00
127,30334617,4300,2022-08-11 11:40:00
127,30334644,4000,2022-08-11 11:45:00
127,30334667,3900,2022-08-11 11:50:00
127,30334689,4000,2022-08-11 11:55:00
127,30334714,4200,2022-08-11 12:00:00
127,30334740,4100,2022-08-11 12:05:00
127,30334763,3800,2022-08-11 12:10:00
127,30334785,4200,2022-08-11 12:15:00
127,30334813,4300,2022-08-11 12:20:00
127,30334841,4400,2022-08-11 12:25:00
127,30334869,4700,2022-08-11 12:30:00
127,30334900,4500,2022-08-11 12:35:00
127,30334929,4100,2022-08-11 12:40:00
127,30334953,4000,2022-08-11 12:45:00
127,30334975,3900,2022-08-11 12:50:00
127,30334997,3900,2022-08-11 12:55:00
127,30335018,3900,2022-08-11 13:00:00
127,30335043,5000,2022-08-11 13:05:00
127,30335076,5000,2022-08-11 13:10:00
127,30335108,5400,2022-08-11 13:15:00
127,30335173,14300,2022-08-11 13:20:00
127,30335276,13300,2022-08-11 13:25:00
127,30335321,5000,2022-08-11 13:30:00
127,30335358,5500,2022-08-11 13:35:00
127,30335401,6000,2022-08-11 13:40:00
127,30335446,5500,2022-08-11 13:45:00
127,30335485,4700,2022-08-11 13:50:00
127,30335519,4800,2022-08-11 13:55:00
127,30335638,18200,2022-08-11 14:00:00
127,30335754,5200,2022-08-11 14:05:00
127,30335792,5300,2022-08-11 14:10:00
127,30335833,5400,2022-08-11 14:15:00
127,30335873,11300,2022-08-11 14:20:00
127,30335916,5800,2022-08-11 14:25:00
127,30335958,5300,2022-08-11 14:30:00
127,30335996,4400,2022-08-11 14:35:00
127,30336030,4700,2022-08-11 14:40:00
127,30336066,5000,2022-08-11 14:45:00
127,30336099,4200,2022-08-11 14:50:00
127,30336129,4100,2022-08-11 14:55:00
127,30336156,4100,2022-08-11 15:00:00
127,30336184,4300,2022-08-11 15:05:00
127,30336244,4400,2022-08-11 15:10:00
127,30336338,17600,2022-08-11 15:15:00
127,30336500,18500,2022-08-11 15:20:00
127,30336557,4600,2022-08-11 15:25:00
127,30336589,4300,2022-08-11 15:30:00
127,30336620,4300,2022-08-11 15:35:00
127,30336650,4300,2022-08-11 15:40:00
127,30336680,4300,2022-08-11 15:45:00
127,30336708,4100,2022-08-11 15:50:00
127,30336738,4300,2022-08-11 15:55:00
127,30336767,4200,2022-08-11 16:00:00
127,30336794,4000,2022-08-11 16:05:00
127,30336821,4100,2022-08-11 16:10:00
127,30336848,4000,2022-08-11 16:15:00
127,30336875,4400,2022-08-11 16:20:00
127,30336908,4800,2022-08-11 16:25:00
127,30336943,4700,2022-08-11 16:30:00
127,30336977,4700,2022-08-11 16:35:00
127,30337009,4400,2022-08-11 16:40:00
127,30337040,4500,2022-08-11 16:45:00
127,30337070,4100,2022-08-11 16:50:00
127,30337096,4000,2022-08-11 16:55:00
127,30337124,4300,2022-08-11 17:00:00
127,30337153,4300,2022-08-11 17:05:00
127,30337181,4000,2022-08-11 17:10:00
127,30337207,4000,2022-08-11 17:15:00
127,30337233,4000,2022-08-11 17:20:00
127,30337263,4400,2022-08-11 17:25:00
127,30337295,4700,2022-08-11 17:30:00
127,30337329,4600,2022-08-11 17:35:00
