DeviceRowID,Value,Usage,Date
126,28954039,3300,2022-08-09 14:45:00
126,28954039,3200,2022-08-09 14:50:00
126,28954039,3100,2022-08-09 14:55:00
126,28954039,3100,2022-08-09 15:00:00
126,28954039,3000,2022-08-09 15:05:00
126,28954039,3000,2022-08-09 15:10:00
126,28954039,3400,2022-08-09 15:15:00
126,28954039,3600,2022-08-09 15:20:00
126,28954039,3300,2022-08-09 15:25:00
126,28954039,3300,2022-08-09 15:30:00
126,28954039,3300,2022-08-09 15:35:00
126,28954039,3100,2022-08-09 15:40:00
126,28954039,3000,2022-08-09 15:45:00
126,28954039,3300,2022-08-09 15:50:00
126,28954039,3200,2022-08-09 15:55:00
126,28954039,3000,2022-08-09 16:00:00
126,28954039,3100,2022-08-09 16:05:00
126,28954039,3100,2022-08-09 16:10:00
126,28954039,3400,2022-08-09 16:15:00
126,28954039,3400,2022-08-09 16:20:00
126,28954039,3600,2022-08-09 16:25:00
126,28954039,3600,2022-08-09 16:30:00
126,28954039,3600,2022-08-09 16:35:00
126,28954039,3100,2022-08-09 16:40:00
126,28954039,3100,2022-08-09 16:45:00
126,28954039,3100,2022-08-09 16:50:00
126,28954039,3100,2022-08-09 16:55:00
126,28954039,3300,2022-08-09 17:00:00
126,28954039,3300,2022-08-09 17:05:00
126,28954039,3100,2022-08-09 17:10:00
126,28954039,3400,2022-08-09 17:15:00
126,28954039,3400,2022-08-09 17:20:00
126,28954039,3300,2022-08-09 17:25:00
126,28954039,3300,2022-08-09 17:30:00
126,28954039,3600,2022-08-09 17:35:00
126,28954039,3600,2022-08-09 17:40:00
126,28954039,3000,2022-08-09 17:45:00
126,28954039,3100,2022-08-09 17:50:00
126,28954039,3100,2022-08-09 17:55:00
126,28954039,3100,2022-08-09 18:00:00
126,28954039,3000,2022-08-09 18:05:00
126,28954039,3300,2022-08-09 18:10:00
126,28954039,3600,2022-08-09 18:15:00
126,28954039,3300,2022-08-09 18:20:00
126,28954039,3300,2022-08-09 18:25:00
126,28954039,3300,2022-08-09 18:30:00
126,28954039,3300,2022-08-09 18:35:00
126,28954039,3300,2022-08-09 18:40:00
126,28954039,3300,2022-08-09 18:45:00
126,28954039,3300,2022-08-09 18:50:00
126,28954039,3100,2022-08-09 18:55:00
126,28954039,3100,2022-08-09 19:00:00
126,28954039,3100,2022-08-09 19:05:00
126,28954039,3100,2022-08-09 19:10:00
126,28954039,3400,2022-08-09 19:15:00
126,28954039,3600,2022-08-09 19:20:00
126,28954039,3300,2022-08-09 19:25:00
126,28954039,3300,2022-08-09 19:30:00
126,28954039,3300,2022-08-09 19:35:00
126,28954039,3600,2022-08-09 19:40:00
126,28954039,3300,2022-08-09 19:45:00
126,28954039,3600,2022-08-09 19:50:00
126,28954039,4400,2022-08-09 19:55:00
126,28954039,5200,2022-08-09 20:00:00
126,28954039,5000,2022-08-09 20:05:00
126,28954039,5000,2022-08-09 20:10:00
126,28954039,4900,2022-08-09 20:15:00
126,28954039,4800,2022-08-09 20:20:00
126,28954039,5700,2022-08-09 20:25:00
126,28954039,5400,2022-08-09 20:30:00
126,28954039,5000,2022-08-09 20:35:00
126,28954039,5200,2022-08-09 20:40:00
126,28954039,5300,2022-08-09 20:45:00
126,28954039,5400,2022-08-09 20:50:00
126,28954039,5200,2022-08-09 20:55:00
126,28954039,5400,2022-08-09 21:00:00
126,28954039,5100,2022-08-09 21:05:00
126,28954039,4300,2022-08-09 21:10:00
126,28954039,4400,2022-08-09 21:15:00
126,28954039,4700,2022-08-09 21:20:00
126,28954039,4800,2022-08-09 21:25:00
126,28954039,4700,2022-08-09 21:30:00
126,28954039,4800,2022-08-09 21:35:00
126,28954039,4800,2022-08-09 21:40:00
126,28954039,5000,2022-08-09 21:45:00
126,28954039,4800,2022-08-09 21:50:00
126,28954039,4800,2022-08-09 21:55:00
126,28954039,5100,2022-08-09 22:00:00
126,28954039,5400,2022-08-09 22:05:00
126,28954039,5200,2022-08-09 22:10:00
126,28954039,4500,2022-08-09 22:15:00
126,28954039,4600,2022-08-09 22:20:00
126,28954039,4300,2022-08-09 22:25:00
126,28954040,20500,2022-08-09 22:30:00
126,28954194,18400,2022-08-09 22:35:00
126,28954345,18500,2022-08-09 22:40:00
126,28954495,18100,2022-08-09 22:45:00
126,28954648,18500,2022-08-09 22:50:00
126,28954802,18700,2022-08-09 22:55:00
126,28954956,18600,2022-08-09 23:00:00
126,28955112,18600,2022-08-09 23:05:00
126,28955266,19000,2022-08-09 23:10:00
126,28955424,20400,2022-08-09 23:15:00
126,28955576,18400,2022-08-09 23:20:00
126,28955603,3500,2022-08-09 23:25:00
126,28955625,3700,2022-08-09 23:30:00
126,28955647,3700,2022-08-09 23:35:00
126,28955667,3700,2022-08-09 23:40:00
